date,channel,is_festival,festival_name,uv,orders,gmv,conversion_rate,aov,refund_rate
2024-09-09,微信推文,True,金秋焕新节,2698,76,27402.58,0.0282,360.56,0.0849
2024-09-09,私域社群,True,金秋焕新节,3577,124,37028.16,0.0347,298.61,0.0806
2024-09-09,App自然流量,True,金秋焕新节,6517,147,49938.94,0.0226,339.72,0.085
2024-09-10,线下门店导流,False,,3683,80,23495.95,0.0217,293.7,0.0747
2024-09-10,短信营销,False,,2083,62,19550.43,0.0298,315.33,0.0756
2024-09-10,微信推文,False,,2425,55,17450.61,0.0227,317.28,0.0894
2024-09-10,私域社群,False,,2637,79,23399.55,0.03,296.2,0.0724
2024-09-10,App自然流量,False,,4958,96,27029.06,0.0194,281.55,0.0776
2024-09-11,线下门店导流,False,,2698,46,15023.29,0.017,326.59,0.0845
2024-09-11,短信营销,False,,1596,33,11995.27,0.0207,363.49,0.0734
2024-09-11,微信推文,False,,1765,34,10962.3,0.0193,322.42,0.0733
2024-09-11,私域社群,False,,2489,62,20562.49,0.0249,331.65,0.0759
2024-09-11,App自然流量,False,,3548,55,19514.51,0.0155,354.81,0.0695
2024-09-12,线下门店导流,False,,5223,121,37064.33,0.0232,306.32,0.0691
2024-09-12,短信营销,False,,2612,84,27582.1,0.0322,328.36,0.0642
2024-09-12,微信推文,False,,3496,94,31171.86,0.0269,331.62,0.0706
2024-09-12,私域社群,False,,2895,97,29668.32,0.0335,305.86,0.0802
2024-09-12,App自然流量,False,,6810,140,41452.61,0.0206,296.09,0.0816
2024-09-13,线下门店导流,False,,4320,125,39046.99,0.0289,312.38,0.0767
2024-09-13,短信营销,False,,2645,95,30222.62,0.0359,318.13,0.1076
2024-09-13,微信推文,False,,3112,88,22435.37,0.0283,254.95,0.1117
2024-09-13,私域社群,False,,4285,176,47539.96,0.0411,270.11,0.0893
2024-09-13,App自然流量,False,,7848,210,61735.58,0.0268,293.98,0.0746
2024-09-14,线下门店导流,False,,4593,118,38416.36,0.0257,325.56,0.0945
2024-09-14,短信营销,False,,2879,96,31711.12,0.0333,330.32,0.0888
2024-09-14,微信推文,False,,3373,109,35198.43,0.0323,322.92,0.0701
2024-09-14,私域社群,False,,4055,176,54982.4,0.0434,312.4,0.0933
2024-09-14,App自然流量,False,,7512,166,46526.46,0.0221,280.28,0.0834
2024-09-15,线下门店导流,False,,4144,126,42578.59,0.0304,337.93,0.0575
2024-09-15,短信营销,False,,3173,108,34417.43,0.034,318.68,0.0832
2024-09-15,微信推文,False,,3231,96,29258.3,0.0297,304.77,0.0955
2024-09-15,私域社群,False,,3482,156,50909.82,0.0448,326.35,0.0914
2024-09-15,App自然流量,False,,8235,191,60538.2,0.0232,316.95,0.0657
2024-09-16,线下门店导流,False,,4771,146,46247.72,0.0306,316.77,0.0964
2024-09-16,短信营销,False,,2731,102,34118.69,0.0373,334.5,0.059
2024-09-16,微信推文,False,,3505,114,36327.59,0.0325,318.66,0.0558
2024-09-16,私域社群,False,,4009,194,56820.13,0.0484,292.89,0.0664
2024-09-16,App自然流量,False,,6902,184,60680.91,0.0267,329.79,0.0901
2024-09-17,线下门店导流,False,,5805,222,64867.01,0.0382,292.19,0.09
2024-09-17,短信营销,False,,3143,142,44974.59,0.0452,316.72,0.0991
2024-09-17,微信推文,False,,3709,156,47286.19,0.0421,303.12,0.0702
2024-09-17,私域社群,False,,4296,183,54285.52,0.0426,296.64,0.0817
2024-09-17,App自然流量,False,,7148,225,69562.83,0.0315,309.17,0.0809
2024-09-18,线下门店导流,False,,5253,181,59474.18,0.0345,328.59,0.0825
2024-09-18,短信营销,False,,2917,113,36494.41,0.0387,322.96,0.0832
2024-09-18,微信推文,False,,3690,125,43261.43,0.0339,346.09,0.0917
2024-09-18,私域社群,False,,4343,214,67600.99,0.0493,315.89,0.1014
2024-09-18,App自然流量,False,,8105,213,71614.63,0.0263,336.22,0.0759
2024-09-19,线下门店导流,False,,4493,131,40130.98,0.0292,306.34,0.0866
2024-09-19,短信营销,False,,2457,100,32182.07,0.0407,321.82,0.1027
2024-09-19,微信推文,False,,3135,97,30774.59,0.0309,317.26,0.0718
2024-09-19,私域社群,False,,3494,157,43712.41,0.0449,278.42,0.0742
2024-09-19,App自然流量,False,,6234,176,56104.29,0.0282,318.77,0.0686
2024-09-20,线下门店导流,False,,4185,98,25985.3,0.0234,265.16,0.0809
2024-09-20,短信营销,False,,2711,94,24917.15,0.0347,265.08,0.0873
2024-09-20,微信推文,False,,2910,84,23806.26,0.0289,283.41,0.09
2024-09-20,私域社群,False,,3487,151,42395.83,0.0433,280.77,0.0928
2024-09-20,App自然流量,False,,5892,129,33590.05,0.0219,260.39,0.0797
2024-09-21,线下门店导流,False,,4894,135,32752.05,0.0276,242.61,0.085
2024-09-21,短信营销,False,,3115,104,22532.44,0.0334,216.66,0.0596
2024-09-21,微信推文,False,,2847,80,17765.13,0.0281,222.06,0.0841
2024-09-21,私域社群,False,,3639,150,37252.24,0.0412,248.35,0.0551
2024-09-21,App自然流量,False,,7475,176,41098.95,0.0235,233.52,0.0929
2024-09-22,线下门店导流,False,,3979,103,22301.2,0.0259,216.52,0.0799
2024-09-22,短信营销,False,,1817,60,12219.04,0.033,203.65,0.0959
2024-09-22,微信推文,False,,2586,71,13598.94,0.0275,191.53,0.0633
2024-09-22,私域社群,False,,2778,112,23648.37,0.0403,211.15,0.074
2024-09-22,App自然流量,False,,4667,98,20747.18,0.021,211.71,0.0638
2024-09-23,线下门店导流,False,,3779,97,21228.96,0.0257,218.86,0.084
2024-09-23,短信营销,False,,2058,63,15050.17,0.0306,238.89,0.067
2024-09-23,微信推文,False,,2134,66,12630.06,0.0309,191.36,0.0656
2024-09-23,私域社群,False,,2374,107,20886.88,0.0451,195.2,0.0897
2024-09-23,App自然流量,False,,5399,105,22544.42,0.0194,214.71,0.0814
2024-09-24,线下门店导流,False,,2695,62,11107.88,0.023,179.16,0.0836
2024-09-24,短信营销,False,,1527,47,9347.24,0.0308,198.88,0.068
2024-09-24,微信推文,False,,2124,53,11186.84,0.025,211.07,0.0992
2024-09-24,私域社群,False,,2700,92,17048.01,0.0341,185.3,0.0971
2024-09-24,App自然流量,False,,4236,81,15923.88,0.0191,196.59,0.0972
2024-09-25,线下门店导流,False,,2880,81,15077.45,0.0281,186.14,0.0858
2024-09-25,短信营销,False,,2257,77,13945.21,0.0341,181.11,0.0625
2024-09-25,微信推文,False,,2471,76,12474.25,0.0308,164.13,0.0822
2024-09-25,私域社群,False,,2656,98,17711.47,0.0369,180.73,0.0973
2024-09-25,App自然流量,False,,4841,118,21784.22,0.0244,184.61,0.1165
2024-09-26,线下门店导流,False,,3165,89,13831.55,0.0281,155.41,0.0836
2024-09-26,短信营销,False,,1606,64,9372.66,0.0399,146.45,0.0756
2024-09-26,微信推文,False,,1997,64,9820.69,0.032,153.45,0.0607
2024-09-26,私域社群,False,,2174,90,13572.22,0.0414,150.8,0.0767
2024-09-26,App自然流量,False,,3928,110,17688.85,0.028,160.81,0.0947
2024-09-27,线下门店导流,False,,3392,79,13916.72,0.0233,176.16,0.0815
2024-09-27,短信营销,False,,1844,60,9255.2,0.0325,154.25,0.0636
2024-09-27,微信推文,False,,2065,50,8299.89,0.0242,166.0,0.0742
2024-09-27,私域社群,False,,2406,76,13656.17,0.0316,179.69,0.0735
2024-09-27,App自然流量,False,,4589,97,16198.46,0.0211,166.99,0.0697
2024-09-28,线下门店导流,False,,2858,63,9704.66,0.022,154.04,0.0787
2024-09-28,短信营销,False,,1720,54,7617.65,0.0314,141.07,0.0448
2024-09-28,微信推文,False,,2416,64,9588.28,0.0265,149.82,0.0991
2024-09-28,私域社群,False,,2683,84,11265.79,0.0313,134.12,0.1047
2024-09-28,App自然流量,False,,4282,81,10467.13,0.0189,129.22,0.0721
2024-09-29,线下门店导流,False,,3543,108,16850.58,0.0305,156.02,0.0787
2024-09-29,短信营销,False,,2244,78,12190.03,0.0348,156.28,0.0801
2024-09-29,微信推文,False,,2578,82,13804.37,0.0318,168.35,0.0518
2024-09-29,私域社群,False,,2925,131,21797.78,0.0448,166.4,0.0647
2024-09-29,App自然流量,False,,6024,146,22861.45,0.0242,156.59,0.073
2024-09-30,线下门店导流,False,,4295,123,23964.67,0.0286,194.83,0.0513
2024-09-30,短信营销,False,,2469,84,16271.19,0.034,193.7,0.1072
2024-09-30,微信推文,False,,2870,82,17968.23,0.0286,219.12,0.1124
2024-09-30,私域社群,False,,3575,142,28276.14,0.0397,199.13,0.0812
2024-09-30,App自然流量,False,,6302,150,27447.41,0.0238,182.98,0.0768
2024-10-01,线下门店导流,False,,4279,148,26035.86,0.0346,175.92,0.069
2024-10-01,短信营销,False,,2709,112,20155.32,0.0413,179.96,0.0766
2024-10-01,微信推文,False,,2825,111,20596.67,0.0393,185.56,0.075
2024-10-01,私域社群,False,,3966,192,35675.41,0.0484,185.81,0.0747
2024-10-01,App自然流量,False,,6589,205,39808.82,0.0311,194.19,0.1067
2024-10-02,线下门店导流,False,,5857,219,51004.75,0.0374,232.9,0.0961
2024-10-02,短信营销,False,,3882,172,43169.25,0.0443,250.98,0.0675
2024-10-02,微信推文,False,,3976,160,36541.72,0.0402,228.39,0.0979
2024-10-02,私域社群,False,,5383,267,60743.55,0.0496,227.5,0.0926
2024-10-02,App自然流量,False,,8868,265,65311.72,0.0299,246.46,0.0956
2024-10-03,线下门店导流,False,,7634,255,68305.5,0.0334,267.86,0.088
2024-10-03,短信营销,False,,4996,217,57889.83,0.0434,266.77,0.0781
2024-10-03,微信推文,False,,4530,166,46161.01,0.0366,278.08,0.0688
2024-10-03,私域社群,False,,6300,298,81432.86,0.0473,273.26,0.1039
2024-10-03,App自然流量,False,,10879,330,84099.64,0.0303,254.85,0.0732
2024-10-04,线下门店导流,False,,7094,273,82231.7,0.0385,301.22,0.0706
2024-10-04,短信营销,False,,4847,186,47597.37,0.0384,255.9,0.0753
2024-10-04,微信推文,False,,4754,202,51774.67,0.0425,256.31,0.0739
2024-10-04,私域社群,False,,6659,358,99414.82,0.0538,277.7,0.0741
2024-10-04,App自然流量,False,,9496,281,80087.28,0.0296,285.01,0.0885
2024-10-05,线下门店导流,False,,6622,249,78873.88,0.0376,316.76,0.0722
2024-10-05,短信营销,False,,4284,193,57058.87,0.0451,295.64,0.0651
2024-10-05,微信推文,False,,4859,178,49558.43,0.0366,278.42,0.088
2024-10-05,私域社群,False,,5908,308,95850.21,0.0521,311.2,0.08
2024-10-05,App自然流量,False,,9080,276,79889.0,0.0304,289.45,0.0847
2024-10-06,线下门店导流,False,,6492,216,75865.51,0.0333,351.23,0.0904
2024-10-06,短信营销,False,,3962,171,50594.67,0.0432,295.88,0.1106
2024-10-06,微信推文,False,,4225,167,58584.98,0.0395,350.81,0.0792
2024-10-06,私域社群,False,,5540,251,83423.55,0.0453,332.36,0.084
2024-10-06,App自然流量,False,,11557,318,110191.22,0.0275,346.51,0.1033
2024-10-07,线下门店导流,False,,6270,221,82169.19,0.0352,371.81,0.0871
2024-10-07,短信营销,False,,3630,170,61016.92,0.0468,358.92,0.0903
2024-10-07,微信推文,False,,3822,146,54671.89,0.0382,374.46,0.0684
2024-10-07,私域社群,False,,4277,213,78807.06,0.0498,369.99,0.0818
2024-10-07,App自然流量,False,,7773,256,87776.37,0.0329,342.88,0.0842
2024-10-08,线下门店导流,False,,5693,192,60816.88,0.0337,316.75,0.0895
2024-10-08,短信营销,False,,3294,137,50953.84,0.0416,371.93,0.0841
2024-10-08,微信推文,False,,3852,136,50138.83,0.0353,368.67,0.0913
2024-10-08,私域社群,False,,5067,233,78251.85,0.046,335.84,0.0801
2024-10-08,App自然流量,False,,7366,200,65787.5,0.0272,328.94,0.0899
2024-10-09,线下门店导流,False,,5547,154,46861.98,0.0278,304.3,0.0704
2024-10-09,短信营销,False,,3751,168,56789.04,0.0448,338.03,0.0485
2024-10-09,微信推文,False,,4777,164,48039.5,0.0343,292.92,0.0752
2024-10-09,私域社群,False,,5063,238,75814.43,0.047,318.55,0.0923
2024-10-09,App自然流量,False,,8390,213,62262.52,0.0254,292.31,0.1032
2024-10-10,线下门店导流,False,,4851,141,40392.77,0.0291,286.47,0.0697
2024-10-10,短信营销,False,,3175,116,31284.08,0.0365,269.69,0.0914
2024-10-10,微信推文,False,,4200,136,37770.91,0.0324,277.73,0.1122
2024-10-10,私域社群,False,,4542,207,66766.58,0.0456,322.54,0.0915
2024-10-10,App自然流量,False,,8914,224,69055.97,0.0251,308.29,0.0857
2024-10-11,线下门店导流,False,,6223,197,63735.94,0.0317,323.53,0.0674
2024-10-11,短信营销,False,,3376,125,40283.26,0.037,322.27,0.075
2024-10-11,微信推文,False,,4042,146,44488.28,0.0361,304.71,0.0939
2024-10-11,私域社群,False,,4901,208,64631.7,0.0424,310.73,0.0819
2024-10-11,App自然流量,False,,9298,266,79440.61,0.0286,298.65,0.0863
2024-10-12,线下门店导流,False,,5162,137,43339.0,0.0265,316.34,0.079
2024-10-12,短信营销,False,,3396,111,36216.5,0.0327,326.27,0.0947
2024-10-12,微信推文,False,,4255,117,38204.73,0.0275,326.54,0.0773
2024-10-12,私域社群,False,,4750,200,66348.22,0.0421,331.74,0.1034
2024-10-12,App自然流量,False,,9083,227,65370.84,0.025,287.98,0.0987
2024-10-13,线下门店导流,False,,4049,86,30989.37,0.0212,360.34,0.0785
2024-10-13,短信营销,False,,2528,65,21678.09,0.0257,333.51,0.0967
2024-10-13,微信推文,False,,2831,70,23995.55,0.0247,342.79,0.092
2024-10-13,私域社群,False,,3674,110,40911.99,0.0299,371.93,0.1019
2024-10-13,App自然流量,False,,5756,114,42302.46,0.0198,371.07,0.0729
2024-10-14,线下门店导流,False,,4596,142,57182.63,0.0309,402.69,0.0541
2024-10-14,短信营销,False,,2619,95,36377.18,0.0363,382.92,0.081
2024-10-14,微信推文,False,,2995,92,36342.23,0.0307,395.02,0.0923
2024-10-14,私域社群,False,,3795,175,61648.23,0.0461,352.28,0.0769
2024-10-14,App自然流量,False,,5827,164,60130.7,0.0281,366.65,0.0603
2024-10-15,线下门店导流,False,,7754,298,110123.14,0.0384,369.54,0.0465
2024-10-15,短信营销,False,,4944,209,72526.04,0.0423,347.01,0.0664
2024-10-15,微信推文,False,,5222,188,72281.89,0.036,384.48,0.082
2024-10-15,私域社群,False,,6453,312,122206.54,0.0483,391.69,0.1005
2024-10-15,App自然流量,False,,10841,318,117125.66,0.0293,368.32,0.0867
2024-10-16,线下门店导流,False,,9617,373,123220.78,0.0388,330.35,0.0694
2024-10-16,短信营销,False,,6222,292,105633.4,0.0469,361.76,0.1076
2024-10-16,微信推文,False,,6536,269,86585.11,0.0412,321.88,0.0729
2024-10-16,私域社群,False,,7811,451,144815.57,0.0577,321.1,0.1049
2024-10-16,App自然流量,False,,12074,391,136670.67,0.0324,349.54,0.0883
2024-10-17,线下门店导流,False,,8534,324,113630.87,0.038,350.71,0.0997
2024-10-17,短信营销,False,,5538,287,96113.68,0.0518,334.89,0.073
2024-10-17,微信推文,False,,6779,284,97451.39,0.0419,343.14,0.097
2024-10-17,私域社群,False,,8269,513,159672.47,0.062,311.25,0.087
2024-10-17,App自然流量,False,,15593,519,169756.07,0.0333,327.08,0.0855
2024-10-18,线下门店导流,False,,10481,398,126709.96,0.038,318.37,0.0893
2024-10-18,短信营销,False,,5496,270,84627.87,0.0491,313.44,0.0641
2024-10-18,微信推文,False,,6258,267,88539.61,0.0427,331.61,0.0885
2024-10-18,私域社群,False,,7798,416,127542.91,0.0533,306.59,0.093
2024-10-18,App自然流量,False,,13235,433,134926.83,0.0327,311.61,0.0949
2024-10-19,线下门店导流,False,,6676,237,65381.95,0.0355,275.87,0.0752
2024-10-19,短信营销,False,,3898,163,44917.08,0.0418,275.56,0.1219
2024-10-19,微信推文,False,,4311,156,43263.31,0.0362,277.33,0.0811
2024-10-19,私域社群,False,,4826,242,65252.41,0.0501,269.64,0.0638
2024-10-19,App自然流量,False,,10211,316,84452.17,0.0309,267.25,0.0795
2024-10-20,线下门店导流,False,,7047,221,62401.4,0.0314,282.36,0.0711
2024-10-20,短信营销,False,,3185,153,43870.49,0.048,286.74,0.0932
2024-10-20,微信推文,False,,4168,157,47722.1,0.0377,303.96,0.1039
2024-10-20,私域社群,False,,5238,258,79902.22,0.0493,309.7,0.0735
2024-10-20,App自然流量,False,,9524,297,80184.61,0.0312,269.98,0.0966
2024-10-21,线下门店导流,True,双11预售,7597,241,63095.11,0.0317,261.81,0.0564
2024-10-21,短信营销,True,双11预售,4976,220,61036.58,0.0442,277.44,0.0577
2024-10-21,微信推文,True,双11预售,5264,204,65278.35,0.0388,319.99,0.1034
2024-10-21,私域社群,True,双11预售,7024,295,81840.82,0.042,277.43,0.0953
2024-10-21,App自然流量,True,双11预售,10522,262,74315.21,0.0249,283.65,0.0799
2024-10-22,线下门店导流,False,,6975,237,68100.51,0.034,287.34,0.079
2024-10-22,短信营销,False,,3670,166,42887.64,0.0452,258.36,0.0688
2024-10-22,微信推文,False,,4440,164,43388.99,0.0369,264.57,0.0906
2024-10-22,私域社群,False,,5181,250,70076.05,0.0483,280.3,0.0961
2024-10-22,App自然流量,False,,8901,259,65754.06,0.0291,253.88,0.0778
2024-10-23,线下门店导流,False,,5765,198,48109.96,0.0343,242.98,0.0918
2024-10-23,短信营销,False,,3596,154,44195.86,0.0428,286.99,0.0957
2024-10-23,微信推文,False,,3453,124,31020.32,0.0359,250.16,0.0895
2024-10-23,私域社群,False,,5426,290,70350.42,0.0534,242.59,0.1037
2024-10-23,App自然流量,False,,9621,285,58149.16,0.0296,204.03,0.0532
2024-10-24,线下门店导流,False,,6270,176,45154.46,0.0281,256.56,0.105
2024-10-24,短信营销,False,,4061,175,45007.53,0.0431,257.19,0.1015
2024-10-24,微信推文,False,,4663,177,45200.13,0.038,255.37,0.0878
2024-10-24,私域社群,False,,5100,254,62345.54,0.0498,245.45,0.09
2024-10-24,App自然流量,False,,7932,231,60109.68,0.0291,260.22,0.0701
2024-10-25,线下门店导流,False,,7004,230,71403.04,0.0328,310.45,0.0856
2024-10-25,短信营销,False,,4330,169,48840.7,0.039,289.0,0.0755
2024-10-25,微信推文,False,,4716,171,51546.69,0.0363,301.44,0.0832
2024-10-25,私域社群,False,,5674,291,95478.97,0.0513,328.11,0.0869
2024-10-25,App自然流量,False,,11502,347,100865.88,0.0302,290.68,0.0769
2024-10-26,线下门店导流,False,,8874,270,78118.23,0.0304,289.33,0.0767
2024-10-26,短信营销,False,,4719,209,64686.28,0.0443,309.5,0.0729
2024-10-26,微信推文,False,,5084,168,47545.65,0.033,283.01,0.0942
2024-10-26,私域社群,False,,6488,338,98999.08,0.0521,292.9,0.1009
2024-10-26,App自然流量,False,,10607,302,73174.76,0.0285,242.3,0.0905
2024-10-27,线下门店导流,False,,7773,258,109551.43,0.0332,424.62,0.0886
2024-10-27,短信营销,False,,5111,234,91390.23,0.0458,390.56,0.0862
2024-10-27,微信推文,False,,6818,245,93557.82,0.0359,381.87,0.1027
2024-10-27,私域社群,False,,6929,325,116686.42,0.0469,359.04,0.1195
2024-10-27,App自然流量,False,,12615,387,133608.52,0.0307,345.24,0.0543
2024-10-28,线下门店导流,False,,7635,247,99600.67,0.0324,403.24,0.1072
2024-10-28,短信营销,False,,5211,235,95570.66,0.0451,406.68,0.1011
2024-10-28,微信推文,False,,6289,260,99353.41,0.0413,382.13,0.0874
2024-10-28,私域社群,False,,6144,347,129295.79,0.0565,372.61,0.0688
2024-10-28,App自然流量,False,,13115,398,157546.17,0.0303,395.84,0.0622
2024-10-29,线下门店导流,False,,7076,234,88617.78,0.0331,378.71,0.1001
2024-10-29,短信营销,False,,3792,167,60098.37,0.044,359.87,0.0791
2024-10-29,微信推文,False,,4913,194,80832.15,0.0395,416.66,0.1047
2024-10-29,私域社群,False,,5419,280,121122.99,0.0517,432.58,0.0863
2024-10-29,App自然流量,False,,9519,290,133803.66,0.0305,461.39,0.0864
2024-10-30,线下门店导流,False,,7936,252,107142.93,0.0318,425.17,0.0514
2024-10-30,短信营销,False,,3686,159,74515.87,0.0431,468.65,0.0508
2024-10-30,微信推文,False,,4980,190,76472.73,0.0382,402.49,0.0826
2024-10-30,私域社群,False,,7035,329,133756.63,0.0468,406.56,0.1013
2024-10-30,App自然流量,False,,9705,297,130016.86,0.0306,437.77,0.0937
2024-10-31,线下门店导流,False,,6107,179,68037.41,0.0293,380.1,0.0681
2024-10-31,短信营销,False,,3148,130,52427.91,0.0413,403.29,0.0967
2024-10-31,微信推文,False,,4403,159,65889.91,0.0361,414.4,0.0842
2024-10-31,私域社群,False,,4933,234,94690.02,0.0474,404.66,0.0628
2024-10-31,App自然流量,False,,10027,269,104171.96,0.0268,387.26,0.0734
2024-11-01,线下门店导流,False,,5906,139,42724.79,0.0235,307.37,0.0832
2024-11-01,短信营销,False,,3388,121,33794.09,0.0357,279.29,0.0727
2024-11-01,微信推文,False,,3990,106,34038.26,0.0266,321.12,0.0877
2024-11-01,私域社群,False,,4047,138,41511.08,0.0341,300.8,0.0566
2024-11-01,App自然流量,False,,8066,183,58960.17,0.0227,322.19,0.0864
2024-11-02,线下门店导流,False,,6517,178,59723.95,0.0273,335.53,0.1109
2024-11-02,短信营销,False,,3252,115,42008.58,0.0354,365.29,0.0996
2024-11-02,微信推文,False,,4703,144,48973.95,0.0306,340.1,0.0871
2024-11-02,私域社群,False,,5428,200,69966.97,0.0368,349.83,0.0856
2024-11-02,App自然流量,False,,9796,238,86166.08,0.0243,362.04,0.0842
2024-11-03,线下门店导流,False,,7531,214,70313.51,0.0284,328.57,0.1098
2024-11-03,短信营销,False,,4954,203,62636.32,0.041,308.55,0.0814
2024-11-03,微信推文,False,,4840,178,65916.88,0.0368,370.32,0.0804
2024-11-03,私域社群,False,,6166,309,96135.65,0.0501,311.12,0.0818
2024-11-03,App自然流量,False,,12160,317,109851.03,0.0261,346.53,0.064
2024-11-04,线下门店导流,False,,9185,356,117671.18,0.0388,330.54,0.0797
2024-11-04,短信营销,False,,4058,176,59070.02,0.0434,335.63,0.1008
2024-11-04,微信推文,False,,5010,169,53603.63,0.0337,317.18,0.0969
2024-11-04,私域社群,False,,6988,359,114893.32,0.0514,320.04,0.0472
2024-11-04,App自然流量,False,,13855,442,130524.53,0.0319,295.3,0.0712
2024-11-05,线下门店导流,False,,7050,267,72879.1,0.0379,272.96,0.0717
2024-11-05,短信营销,False,,4391,222,72895.88,0.0506,328.36,0.0944
2024-11-05,微信推文,False,,5244,215,67473.39,0.041,313.83,0.0571
2024-11-05,私域社群,False,,6007,286,93830.25,0.0476,328.08,0.0899
2024-11-05,App自然流量,False,,10565,313,90433.0,0.0296,288.92,0.0919
2024-11-06,线下门店导流,False,,7436,255,83727.89,0.0343,328.34,0.0942
2024-11-06,短信营销,False,,4508,208,69396.12,0.0461,333.64,0.0593
2024-11-06,微信推文,False,,4691,175,55338.25,0.0373,316.22,0.0687
2024-11-06,私域社群,False,,6033,275,84967.33,0.0456,308.97,0.0861
2024-11-06,App自然流量,False,,10506,336,115303.92,0.032,343.17,0.0768
2024-11-07,线下门店导流,False,,9658,322,94072.62,0.0333,292.15,0.0737
2024-11-07,短信营销,False,,4883,217,63058.02,0.0444,290.59,0.1209
2024-11-07,微信推文,False,,6930,273,83703.81,0.0394,306.61,0.0933
2024-11-07,私域社群,False,,8224,381,111956.52,0.0463,293.85,0.0774
2024-11-07,App自然流量,False,,15330,452,156881.55,0.0295,347.08,0.0938
2024-11-08,线下门店导流,False,,10715,387,125347.69,0.0361,323.9,0.0694
2024-11-08,短信营销,False,,7428,348,116991.27,0.0468,336.18,0.0754
2024-11-08,微信推文,False,,10105,438,152358.52,0.0433,347.85,0.0932
2024-11-08,私域社群,False,,10543,556,192217.91,0.0527,345.72,0.0772
2024-11-08,App自然流量,False,,19434,612,214997.23,0.0315,351.3,0.0871
2024-11-09,线下门店导流,False,,11916,445,163814.12,0.0373,368.12,0.0904
2024-11-09,短信营销,False,,7531,353,131917.62,0.0469,373.7,0.1033
2024-11-09,微信推文,False,,8402,362,128153.11,0.0431,354.01,0.0813
2024-11-09,私域社群,False,,9202,522,189095.98,0.0567,362.25,0.0862
2024-11-09,App自然流量,False,,19239,624,226472.81,0.0324,362.94,0.0838
2024-11-10,线下门店导流,False,,11368,369,125164.05,0.0325,339.2,0.0573
2024-11-10,短信营销,False,,8061,378,120894.58,0.0469,319.83,0.0882
2024-11-10,微信推文,False,,9024,368,123287.01,0.0408,335.02,0.0815
2024-11-10,私域社群,False,,9938,540,179877.6,0.0543,333.11,0.0988
2024-11-10,App自然流量,False,,17021,581,215539.68,0.0341,370.98,0.0837
2024-11-11,线下门店导流,True,双11爆发,20433,687,265802.82,0.0336,386.9,0.1247
2024-11-11,短信营销,True,双11爆发,10307,421,152699.78,0.0408,362.71,0.1008
2024-11-11,微信推文,True,双11爆发,12375,474,165299.98,0.0383,348.73,0.0948
2024-11-11,私域社群,True,双11爆发,16757,795,329306.67,0.0474,414.22,0.0674
2024-11-11,App自然流量,True,双11爆发,31590,913,367900.39,0.0289,402.96,0.0918
2024-11-12,线下门店导流,True,双11返场,15543,628,224758.41,0.0404,357.9,0.0943
2024-11-12,短信营销,True,双11返场,8730,421,168478.23,0.0482,400.19,0.0979
2024-11-12,微信推文,True,双11返场,11884,592,236493.19,0.0498,399.48,0.0768
2024-11-12,私域社群,True,双11返场,15451,753,273305.75,0.0487,362.96,0.0923
2024-11-12,App自然流量,True,双11返场,25408,997,400267.48,0.0392,401.47,0.0461
2024-11-13,线下门店导流,False,,14045,518,188976.35,0.0369,364.82,0.063
2024-11-13,短信营销,False,,7457,366,129157.02,0.0491,352.89,0.0899
2024-11-13,微信推文,False,,8450,337,131836.94,0.0399,391.21,0.0687
2024-11-13,私域社群,False,,11231,611,224224.96,0.0544,366.98,0.0823
2024-11-13,App自然流量,False,,20130,619,235674.38,0.0308,380.73,0.0835
2024-11-14,线下门店导流,False,,11839,452,181183.66,0.0382,400.85,0.0976
2024-11-14,短信营销,False,,6710,380,141422.34,0.0566,372.16,0.0666
2024-11-14,微信推文,False,,9807,459,171662.22,0.0468,373.99,0.0945
2024-11-14,私域社群,False,,9598,567,217262.37,0.0591,383.18,0.0782
2024-11-14,App自然流量,False,,18123,634,216825.07,0.035,342.0,0.1079
2024-11-15,线下门店导流,False,,11915,456,167363.91,0.0383,367.03,0.105
2024-11-15,短信营销,False,,8457,398,142576.36,0.0471,358.23,0.0903
2024-11-15,微信推文,False,,8838,357,119079.67,0.0404,333.56,0.085
2024-11-15,私域社群,False,,11315,583,203111.98,0.0515,348.39,0.0958
2024-11-15,App自然流量,False,,19440,564,194156.55,0.029,344.25,0.0899
2024-11-16,线下门店导流,False,,8541,291,89294.51,0.0341,306.85,0.0809
2024-11-16,短信营销,False,,5311,233,83973.2,0.0439,360.4,0.0878
2024-11-16,微信推文,False,,5598,177,53426.86,0.0316,301.85,0.0879
2024-11-16,私域社群,False,,7204,337,104606.51,0.0468,310.41,0.0849
2024-11-16,App自然流量,False,,12297,349,117186.04,0.0284,335.78,0.0706
2024-11-17,线下门店导流,False,,9049,312,97660.0,0.0345,313.01,0.083
2024-11-17,短信营销,False,,5681,245,75104.26,0.0431,306.55,0.0755
2024-11-17,微信推文,False,,6864,222,70589.78,0.0323,317.97,0.1021
2024-11-17,私域社群,False,,6847,313,97299.84,0.0457,310.86,0.0793
2024-11-17,App自然流量,False,,12951,361,122462.34,0.0279,339.23,0.065
2024-11-18,线下门店导流,False,,7708,271,81811.9,0.0352,301.89,0.1043
2024-11-18,短信营销,False,,4889,222,68166.67,0.0454,307.06,0.1095
2024-11-18,微信推文,False,,4715,196,59285.69,0.0416,302.48,0.0902
2024-11-18,私域社群,False,,4900,257,72091.63,0.0524,280.51,0.0757
