campaign_id,brand,category,sub_category,sku_id,product_name,campaign_type,start_date,end_date,duration_days,base_price,final_price,discount_rate,stock_qty,uv,ctr,conversion_rate,orders,gmv,sell_through_rate,refund_rate,overpriced_flag,weak_listing_flag
CAMP00031,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0051,阿迪达斯微风冲锋衣,大促联动,2024-07-05,2024-07-10,5,196.0,118.3,0.396,454,509,0.3391,0.0959,48,5679.8,0.1057,0.096,False,False
CAMP00031,阿迪达斯,运动户外,速干T恤,阿迪达斯_0059,阿迪达斯科技感速干T恤,大促联动,2024-07-05,2024-07-10,5,400.0,268.8,0.328,558,45,0.2756,0.0662,2,537.64,0.0036,0.0864,False,False
CAMP00031,阿迪达斯,运动户外,速干T恤,阿迪达斯_0022,阿迪达斯防滑速干T恤,大促联动,2024-07-05,2024-07-10,5,521.0,339.1,0.349,440,105,0.3345,0.0723,7,2373.53,0.0159,0.0718,False,False
CAMP00031,阿迪达斯,运动户外,速干T恤,阿迪达斯_0073,阿迪达斯暖阳速干T恤,大促联动,2024-07-05,2024-07-10,5,483.0,284.4,0.411,330,1194,0.3409,0.0964,115,32704.96,0.3485,0.0636,False,False
CAMP00031,阿迪达斯,运动户外,训练鞋,阿迪达斯_0068,阿迪达斯云感训练鞋,大促联动,2024-07-05,2024-07-10,5,755.0,455.3,0.397,45,156,0.3061,0.0931,14,6374.47,0.3111,0.0746,False,False
CAMP00031,阿迪达斯,运动户外,登山鞋,阿迪达斯_0079,阿迪达斯减震登山鞋,大促联动,2024-07-05,2024-07-10,5,835.0,636.8,0.319,278,54,0.3319,0.0296,1,636.82,0.0036,0.0992,True,False
CAMP00031,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0081,阿迪达斯限定户外凉鞋,大促联动,2024-07-05,2024-07-10,5,1089.0,716.9,0.342,166,1943,0.3012,0.0698,135,96778.58,0.8133,0.0683,False,False
CAMP00031,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0082,阿迪达斯复古冲锋衣,大促联动,2024-07-05,2024-07-10,5,845.0,713.6,0.246,54,58,0.3337,0.0261,1,713.59,0.0185,0.1142,True,False
CAMP00031,阿迪达斯,运动户外,训练鞋,阿迪达斯_0063,阿迪达斯科技感训练鞋,大促联动,2024-07-05,2024-07-10,5,864.0,624.1,0.278,299,5356,0.2678,0.0565,302,188468.1,1.0,0.0805,False,False
CAMP00031,阿迪达斯,运动户外,运动背包,阿迪达斯_0083,阿迪达斯极简运动背包,大促联动,2024-07-05,2024-07-10,5,803.0,590.4,0.265,315,10,0.309,0.0588,0,0.0,0.0,0.0933,False,False
CAMP00031,阿迪达斯,运动户外,速干T恤,阿迪达斯_0037,阿迪达斯新季速干T恤,大促联动,2024-07-05,2024-07-10,5,709.0,451.6,0.363,177,1012,0.3034,0.068,68,30710.81,0.3842,0.0787,False,False
CAMP00031,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0052,阿迪达斯户外款户外凉鞋,大促联动,2024-07-05,2024-07-10,5,996.0,739.4,0.258,463,2637,0.3461,0.0694,183,135301.55,0.3952,0.0791,False,False
CAMP00031,阿迪达斯,运动户外,速干T恤,阿迪达斯_0014,阿迪达斯限定速干T恤,大促联动,2024-07-05,2024-07-10,5,1139.0,734.1,0.355,499,10,0.2993,0.0682,0,0.0,0.0,0.073,False,False
CAMP00031,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0049,阿迪达斯复古户外凉鞋,大促联动,2024-07-05,2024-07-10,5,381.0,271.9,0.286,658,98,0.1812,0.0581,5,1359.58,0.0076,0.1229,False,True
CAMP00032,阿迪达斯,运动户外,泳装,阿迪达斯_0030,阿迪达斯云感泳装,常规场次,2024-07-07,2024-07-11,4,958.0,820.0,0.144,196,242,0.197,0.0362,8,6560.34,0.0408,0.1002,False,True
CAMP00032,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0055,阿迪达斯暖阳瑜伽服,常规场次,2024-07-07,2024-07-11,4,386.0,329.3,0.147,438,176,0.3168,0.051,8,2634.09,0.0183,0.0762,False,False
CAMP00032,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0018,阿迪达斯科技感户外凉鞋,常规场次,2024-07-07,2024-07-11,4,642.0,562.9,0.217,467,235,0.351,0.0275,6,3377.49,0.0128,0.1088,True,False
CAMP00032,阿迪达斯,运动户外,泳装,阿迪达斯_0039,阿迪达斯户外款泳装,常规场次,2024-07-07,2024-07-11,4,1158.0,897.8,0.225,273,472,0.3464,0.0557,26,23343.21,0.0952,0.1019,False,False
CAMP00032,阿迪达斯,运动户外,羽绒服,阿迪达斯_0070,阿迪达斯暖阳羽绒服,常规场次,2024-07-07,2024-07-11,4,378.0,317.9,0.159,655,1407,0.2539,0.0521,73,23207.2,0.1115,0.0945,False,False
CAMP00032,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0072,阿迪达斯科技感户外凉鞋,常规场次,2024-07-07,2024-07-11,4,619.0,526.5,0.149,507,10,0.3089,0.0488,0,0.0,0.0,0.0618,False,False
CAMP00032,阿迪达斯,运动户外,速干T恤,阿迪达斯_0022,阿迪达斯防滑速干T恤,常规场次,2024-07-07,2024-07-11,4,521.0,376.0,0.278,453,1192,0.3656,0.0722,86,32336.11,0.1898,0.0564,False,False
CAMP00032,阿迪达斯,运动户外,速干T恤,阿迪达斯_0014,阿迪达斯限定速干T恤,常规场次,2024-07-07,2024-07-11,4,1139.0,812.0,0.287,181,1843,0.3031,0.0462,85,69021.95,0.4696,0.0378,False,False
CAMP00032,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0071,阿迪达斯减震冲锋衣,常规场次,2024-07-07,2024-07-11,4,483.0,395.3,0.182,237,275,0.237,0.0451,12,4743.28,0.0506,0.0612,False,False
CAMP00032,阿迪达斯,运动户外,运动背包,阿迪达斯_0002,阿迪达斯透气运动背包,常规场次,2024-07-07,2024-07-11,4,671.0,529.2,0.211,299,357,0.1981,0.0316,11,5821.43,0.0368,0.1274,False,True
CAMP00032,阿迪达斯,运动户外,泳装,阿迪达斯_0034,阿迪达斯复古泳装,常规场次,2024-07-07,2024-07-11,4,1117.0,794.4,0.289,298,10,0.301,0.0646,0,0.0,0.0,0.0699,False,False
CAMP00032,阿迪达斯,运动户外,运动裤,阿迪达斯_0060,阿迪达斯科技感运动裤,常规场次,2024-07-07,2024-07-11,4,896.0,692.0,0.228,450,719,0.2635,0.0429,30,20759.39,0.0667,0.0622,False,False
CAMP00032,阿迪达斯,运动户外,登山鞋,阿迪达斯_0056,阿迪达斯暖阳登山鞋,常规场次,2024-07-07,2024-07-11,4,1115.0,990.8,0.111,450,337,0.308,0.0633,21,20806.65,0.0467,0.0859,False,False
CAMP00032,阿迪达斯,运动户外,登山鞋,阿迪达斯_0084,阿迪达斯百搭登山鞋,常规场次,2024-07-07,2024-07-11,4,781.0,758.6,0.133,325,49,0.361,0.0201,0,0.0,0.0,0.1158,True,False
CAMP00032,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0049,阿迪达斯复古户外凉鞋,常规场次,2024-07-07,2024-07-11,4,381.0,289.1,0.241,532,496,0.1238,0.0385,19,5493.14,0.0357,0.1098,False,True
CAMP00032,阿迪达斯,运动户外,羽绒服,阿迪达斯_0003,阿迪达斯减震羽绒服,常规场次,2024-07-07,2024-07-11,4,1096.0,964.4,0.12,356,454,0.2987,0.0548,24,23146.54,0.0674,0.0529,False,False
CAMP00032,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0004,阿迪达斯减震瑜伽服,常规场次,2024-07-07,2024-07-11,4,1005.0,824.6,0.267,168,3634,0.2483,0.0231,84,69268.4,0.5,0.1455,True,False
CAMP00032,阿迪达斯,运动户外,训练鞋,阿迪达斯_0031,阿迪达斯轻量训练鞋,常规场次,2024-07-07,2024-07-11,4,612.0,452.7,0.26,353,254,0.1964,0.0427,10,4526.73,0.0283,0.0843,False,True
CAMP00032,阿迪达斯,运动户外,训练鞋,阿迪达斯_0068,阿迪达斯云感训练鞋,常规场次,2024-07-07,2024-07-11,4,755.0,620.2,0.179,494,10,0.3591,0.0643,0,0.0,0.0,0.0676,False,False
CAMP00032,阿迪达斯,运动户外,羽绒服,阿迪达斯_0027,阿迪达斯极简羽绒服,常规场次,2024-07-07,2024-07-11,4,801.0,651.8,0.186,139,333,0.3304,0.0618,20,13035.53,0.1439,0.0922,False,False
CAMP00032,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0036,阿迪达斯轻氧瑜伽服,常规场次,2024-07-07,2024-07-11,4,569.0,428.6,0.247,259,902,0.2696,0.0424,38,16287.16,0.1467,0.0911,False,False
CAMP00032,阿迪达斯,运动户外,训练鞋,阿迪达斯_0043,阿迪达斯百搭训练鞋,常规场次,2024-07-07,2024-07-11,4,396.0,373.2,0.159,390,231,0.357,0.0218,5,1865.93,0.0128,0.1095,True,False
CAMP00032,阿迪达斯,运动户外,运动裤,阿迪达斯_0033,阿迪达斯暖阳运动裤,常规场次,2024-07-07,2024-07-11,4,845.0,591.6,0.3,395,38,0.3279,0.0579,2,1183.26,0.0051,0.0367,False,False
CAMP00032,阿迪达斯,运动户外,羽绒服,阿迪达斯_0065,阿迪达斯百搭羽绒服,常规场次,2024-07-07,2024-07-11,4,521.0,434.7,0.255,502,23,0.2394,0.0243,0,0.0,0.0,0.1009,True,False
CAMP00032,阿迪达斯,运动户外,登山鞋,阿迪达斯_0079,阿迪达斯减震登山鞋,常规场次,2024-07-07,2024-07-11,4,835.0,707.9,0.243,114,21,0.2741,0.0196,0,0.0,0.0,0.0765,True,False
CAMP00032,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0062,阿迪达斯暖阳户外凉鞋,常规场次,2024-07-07,2024-07-11,4,775.0,578.5,0.254,240,10,0.3925,0.054,0,0.0,0.0,0.0719,False,False
CAMP00032,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0075,阿迪达斯百搭瑜伽服,常规场次,2024-07-07,2024-07-11,4,727.0,513.6,0.294,325,116,0.3542,0.0365,4,2054.46,0.0123,0.0797,False,False
CAMP00032,阿迪达斯,运动户外,泳装,阿迪达斯_0046,阿迪达斯云感泳装,常规场次,2024-07-07,2024-07-11,4,1154.0,919.6,0.289,127,10,0.2901,0.0254,0,0.0,0.0,0.1035,True,False
CAMP00032,阿迪达斯,运动户外,运动裤,阿迪达斯_0009,阿迪达斯科技感运动裤,常规场次,2024-07-07,2024-07-11,4,566.0,490.5,0.133,301,175,0.2744,0.0506,8,3924.13,0.0266,0.0885,False,False
CAMP00033,阿迪达斯,运动户外,运动裤,阿迪达斯_0021,阿迪达斯极简运动裤,大促联动,2024-08-08,2024-08-13,5,554.0,331.9,0.401,342,2196,0.2998,0.0748,164,54438.89,0.4795,0.0599,False,False
CAMP00033,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0050,阿迪达斯都市冲锋衣,大促联动,2024-08-08,2024-08-13,5,516.0,333.2,0.354,339,1531,0.3351,0.0832,127,42316.45,0.3746,0.0655,False,False
CAMP00033,阿迪达斯,运动户外,泳装,阿迪达斯_0046,阿迪达斯云感泳装,大促联动,2024-08-08,2024-08-13,5,1154.0,995.2,0.23,394,242,0.3199,0.0241,5,4975.82,0.0127,0.0915,True,False
CAMP00033,阿迪达斯,运动户外,运动裤,阿迪达斯_0060,阿迪达斯科技感运动裤,大促联动,2024-08-08,2024-08-13,5,896.0,623.4,0.304,336,1250,0.2741,0.0566,70,43639.64,0.2083,0.0599,False,False
CAMP00033,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0080,阿迪达斯舒适款瑜伽服,大促联动,2024-08-08,2024-08-13,5,1179.0,708.3,0.399,476,4641,0.2969,0.077,357,252877.22,0.75,0.0929,False,False
CAMP00033,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0051,阿迪达斯微风冲锋衣,大促联动,2024-08-08,2024-08-13,5,196.0,141.2,0.28,370,1082,0.3928,0.0846,91,12845.42,0.2459,0.1029,False,False
CAMP00033,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0081,阿迪达斯限定户外凉鞋,大促联动,2024-08-08,2024-08-13,5,1089.0,643.6,0.409,417,112,0.2979,0.0781,8,5148.73,0.0192,0.052,False,False
CAMP00033,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0036,阿迪达斯轻氧瑜伽服,大促联动,2024-08-08,2024-08-13,5,569.0,382.8,0.327,41,10,0.3525,0.0631,0,0.0,0.0,0.0682,False,False
CAMP00033,阿迪达斯,运动户外,训练鞋,阿迪达斯_0063,阿迪达斯科技感训练鞋,大促联动,2024-08-08,2024-08-13,5,864.0,645.7,0.253,487,10,0.2738,0.0573,0,0.0,0.0,0.0885,False,False
CAMP00033,阿迪达斯,运动户外,训练鞋,阿迪达斯_0043,阿迪达斯百搭训练鞋,大促联动,2024-08-08,2024-08-13,5,396.0,244.1,0.45,479,10,0.3842,0.0296,0,0.0,0.0,0.0768,True,False
CAMP00033,阿迪达斯,运动户外,训练鞋,阿迪达斯_0031,阿迪达斯轻量训练鞋,大促联动,2024-08-08,2024-08-13,5,612.0,405.5,0.337,300,204,0.1582,0.0581,11,4460.74,0.0367,0.1202,False,True
CAMP00033,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0001,阿迪达斯经典瑜伽服,大促联动,2024-08-08,2024-08-13,5,244.0,192.3,0.212,590,4407,0.2878,0.0536,236,45383.16,0.4,0.086,False,False
CAMP00033,阿迪达斯,运动户外,训练鞋,阿迪达斯_0045,阿迪达斯复古训练鞋,大促联动,2024-08-08,2024-08-13,5,1096.0,733.8,0.33,127,515,0.2752,0.0653,33,24215.12,0.2598,0.0575,False,False
CAMP00033,阿迪达斯,运动户外,运动裤,阿迪达斯_0033,阿迪达斯暖阳运动裤,大促联动,2024-08-08,2024-08-13,5,845.0,632.0,0.252,350,1476,0.3116,0.0749,110,69521.6,0.3143,0.1028,False,False
CAMP00033,阿迪达斯,运动户外,速干T恤,阿迪达斯_0073,阿迪达斯暖阳速干T恤,大促联动,2024-08-08,2024-08-13,5,483.0,382.7,0.208,626,1723,0.358,0.0777,133,50901.33,0.2125,0.1002,False,False
CAMP00033,阿迪达斯,运动户外,羽绒服,阿迪达斯_0065,阿迪达斯百搭羽绒服,大促联动,2024-08-08,2024-08-13,5,521.0,415.1,0.289,461,87,0.2568,0.0295,2,830.23,0.0043,0.0813,True,False
CAMP00033,阿迪达斯,运动户外,训练鞋,阿迪达斯_0068,阿迪达斯云感训练鞋,大促联动,2024-08-08,2024-08-13,5,755.0,578.5,0.234,133,2871,0.37,0.0861,247,142894.74,1.0,0.0795,False,False
CAMP00033,阿迪达斯,运动户外,运动裤,阿迪达斯_0066,阿迪达斯都市运动裤,大促联动,2024-08-08,2024-08-13,5,244.0,192.6,0.211,88,778,0.3825,0.06,46,8858.26,0.5227,0.0786,False,False
CAMP00033,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0017,阿迪达斯云感瑜伽服,大促联动,2024-08-08,2024-08-13,5,596.0,406.5,0.318,323,4455,0.3895,0.0806,358,145520.44,1.0,0.086,False,False
CAMP00033,阿迪达斯,运动户外,速干T恤,阿迪达斯_0085,阿迪达斯极简速干T恤,大促联动,2024-08-08,2024-08-13,5,629.0,431.6,0.314,89,4618,0.329,0.0936,432,186438.79,1.0,0.0822,False,False
CAMP00033,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0061,阿迪达斯微风户外凉鞋,大促联动,2024-08-08,2024-08-13,5,523.0,308.9,0.409,104,1681,0.1939,0.0532,89,27492.78,0.8558,0.1053,False,True
CAMP00033,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0082,阿迪达斯复古冲锋衣,大促联动,2024-08-08,2024-08-13,5,845.0,705.8,0.254,263,42,0.3212,0.0306,1,705.81,0.0038,0.1353,True,False
CAMP00033,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0074,阿迪达斯经典瑜伽服,大促联动,2024-08-08,2024-08-13,5,998.0,692.1,0.306,328,993,0.3312,0.0791,78,53986.82,0.2378,0.0634,False,False
CAMP00033,阿迪达斯,运动户外,运动背包,阿迪达斯_0069,阿迪达斯减震运动背包,大促联动,2024-08-08,2024-08-13,5,664.0,524.2,0.211,118,10,0.2497,0.0537,0,0.0,0.0,0.0989,False,False
CAMP00033,阿迪达斯,运动户外,登山鞋,阿迪达斯_0084,阿迪达斯百搭登山鞋,大促联动,2024-08-08,2024-08-13,5,781.0,494.2,0.435,116,129,0.2362,0.0281,3,1482.63,0.0259,0.0859,True,False
CAMP00033,阿迪达斯,运动户外,羽绒服,阿迪达斯_0070,阿迪达斯暖阳羽绒服,大促联动,2024-08-08,2024-08-13,5,378.0,293.1,0.225,202,302,0.2519,0.0617,18,5275.72,0.0891,0.0867,False,False
CAMP00033,阿迪达斯,运动户外,速干T恤,阿迪达斯_0059,阿迪达斯科技感速干T恤,大促联动,2024-08-08,2024-08-13,5,400.0,270.2,0.324,329,3974,0.3075,0.0752,298,80527.24,0.9058,0.0907,False,False
CAMP00033,阿迪达斯,运动户外,速干T恤,阿迪达斯_0037,阿迪达斯新季速干T恤,大促联动,2024-08-08,2024-08-13,5,709.0,551.0,0.223,486,53,0.2903,0.0642,3,1653.14,0.0062,0.053,False,False
CAMP00033,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0008,阿迪达斯复古户外凉鞋,大促联动,2024-08-08,2024-08-13,5,555.0,413.4,0.255,284,1445,0.2341,0.0459,66,27285.48,0.2324,0.0838,False,False
CAMP00033,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0026,阿迪达斯透气冲锋衣,大促联动,2024-08-08,2024-08-13,5,588.0,384.0,0.347,107,224,0.2352,0.0536,12,4608.57,0.1121,0.0868,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0058,阿迪达斯透气运动裤,大促联动,2024-08-21,2024-08-26,5,587.0,337.4,0.425,254,205,0.3346,0.0778,15,5060.41,0.0591,0.0756,False,False
CAMP00034,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0025,阿迪达斯极简冲锋衣,大促联动,2024-08-21,2024-08-26,5,410.0,232.7,0.432,755,10,0.2762,0.0644,0,0.0,0.0,0.0707,False,False
CAMP00034,阿迪达斯,运动户外,速干T恤,阿迪达斯_0014,阿迪达斯限定速干T恤,大促联动,2024-08-21,2024-08-26,5,1139.0,657.1,0.423,67,214,0.2908,0.081,17,11170.74,0.2537,0.0628,False,False
CAMP00034,阿迪达斯,运动户外,登山鞋,阿迪达斯_0038,阿迪达斯防滑登山鞋,大促联动,2024-08-21,2024-08-26,5,574.0,411.2,0.284,159,190,0.301,0.0601,11,4523.34,0.0692,0.0781,False,False
CAMP00034,阿迪达斯,运动户外,泳装,阿迪达斯_0044,阿迪达斯舒适款泳装,大促联动,2024-08-21,2024-08-26,5,394.0,275.1,0.302,58,10,0.256,0.0714,0,0.0,0.0,0.0768,False,False
CAMP00034,阿迪达斯,运动户外,泳装,阿迪达斯_0030,阿迪达斯云感泳装,大促联动,2024-08-21,2024-08-26,5,958.0,659.2,0.312,134,1724,0.1769,0.065,112,73824.85,0.8358,0.1055,False,True
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0028,阿迪达斯经典运动裤,大促联动,2024-08-21,2024-08-26,5,570.0,423.5,0.257,470,10,0.2649,0.0603,0,0.0,0.0,0.0994,False,False
CAMP00034,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0057,阿迪达斯暖阳户外凉鞋,大促联动,2024-08-21,2024-08-26,5,533.0,463.7,0.223,186,502,0.3119,0.0329,16,7418.58,0.086,0.1027,True,False
CAMP00034,阿迪达斯,运动户外,羽绒服,阿迪达斯_0023,阿迪达斯防滑羽绒服,大促联动,2024-08-21,2024-08-26,5,361.0,255.5,0.292,607,720,0.3064,0.0827,59,15075.17,0.0972,0.0559,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0009,阿迪达斯科技感运动裤,大促联动,2024-08-21,2024-08-26,5,566.0,449.0,0.207,71,437,0.2552,0.0478,20,8979.84,0.2817,0.0826,False,False
CAMP00034,阿迪达斯,运动户外,登山鞋,阿迪达斯_0079,阿迪达斯减震登山鞋,大促联动,2024-08-21,2024-08-26,5,835.0,515.6,0.449,400,450,0.3475,0.0304,13,6702.49,0.0325,0.0611,True,False
CAMP00034,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0082,阿迪达斯复古冲锋衣,大促联动,2024-08-21,2024-08-26,5,845.0,662.6,0.3,94,574,0.2401,0.0273,15,9939.05,0.1596,0.1251,True,False
CAMP00034,阿迪达斯,运动户外,泳装,阿迪达斯_0019,阿迪达斯新季泳装,大促联动,2024-08-21,2024-08-26,5,1193.0,849.0,0.288,60,1402,0.3737,0.0903,126,106974.73,1.0,0.1196,False,False
CAMP00034,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0049,阿迪达斯复古户外凉鞋,大促联动,2024-08-21,2024-08-26,5,381.0,267.9,0.297,548,140,0.1651,0.0642,8,2142.8,0.0146,0.0876,False,True
CAMP00034,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0041,阿迪达斯轻量冲锋衣,大促联动,2024-08-21,2024-08-26,5,939.0,635.7,0.396,281,256,0.2672,0.0208,5,3178.44,0.0178,0.1221,True,False
CAMP00034,阿迪达斯,运动户外,泳装,阿迪达斯_0016,阿迪达斯经典泳装,大促联动,2024-08-21,2024-08-26,5,268.0,171.9,0.358,196,1510,0.3227,0.0626,94,16163.24,0.4796,0.0776,False,False
CAMP00034,阿迪达斯,运动户外,运动背包,阿迪达斯_0083,阿迪达斯极简运动背包,大促联动,2024-08-21,2024-08-26,5,803.0,545.6,0.321,338,147,0.2798,0.0696,10,5456.35,0.0296,0.0485,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0066,阿迪达斯都市运动裤,大促联动,2024-08-21,2024-08-26,5,244.0,175.7,0.28,239,10,0.3426,0.076,0,0.0,0.0,0.058,False,False
CAMP00034,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0036,阿迪达斯轻氧瑜伽服,大促联动,2024-08-21,2024-08-26,5,569.0,393.4,0.309,173,338,0.3158,0.0553,18,7081.2,0.104,0.0976,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0047,阿迪达斯舒适款运动裤,大促联动,2024-08-21,2024-08-26,5,1140.0,789.5,0.307,384,102,0.1493,0.0397,4,3158.06,0.0104,0.1198,False,True
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0010,阿迪达斯轻氧运动裤,大促联动,2024-08-21,2024-08-26,5,424.0,284.3,0.329,142,671,0.2715,0.0831,55,15637.21,0.3873,0.046,False,False
CAMP00034,阿迪达斯,运动户外,训练鞋,阿迪达斯_0045,阿迪达斯复古训练鞋,大促联动,2024-08-21,2024-08-26,5,1096.0,677.0,0.382,398,416,0.3134,0.0666,27,18277.67,0.0678,0.0428,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0040,阿迪达斯透气运动裤,大促联动,2024-08-21,2024-08-26,5,436.0,336.0,0.229,75,128,0.2474,0.071,9,3023.62,0.12,0.0647,False,False
CAMP00034,阿迪达斯,运动户外,训练鞋,阿迪达斯_0024,阿迪达斯减震训练鞋,大促联动,2024-08-21,2024-08-26,5,369.0,264.4,0.36,157,10,0.294,0.0268,0,0.0,0.0,0.0732,True,False
CAMP00034,阿迪达斯,运动户外,登山鞋,阿迪达斯_0054,阿迪达斯微风登山鞋,大促联动,2024-08-21,2024-08-26,5,633.0,465.1,0.265,215,4462,0.2802,0.0617,275,127914.32,1.0,0.0653,False,False
CAMP00034,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0074,阿迪达斯经典瑜伽服,大促联动,2024-08-21,2024-08-26,5,998.0,569.7,0.429,443,10,0.3598,0.0811,0,0.0,0.0,0.0397,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0006,阿迪达斯暖阳运动裤,大促联动,2024-08-21,2024-08-26,5,968.0,742.1,0.233,342,231,0.3995,0.1002,23,17067.29,0.0673,0.0392,False,False
CAMP00034,阿迪达斯,运动户外,速干T恤,阿迪达斯_0037,阿迪达斯新季速干T恤,大促联动,2024-08-21,2024-08-26,5,709.0,411.6,0.419,137,46,0.2739,0.0615,2,823.16,0.0146,0.0484,False,False
CAMP00034,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0061,阿迪达斯微风户外凉鞋,大促联动,2024-08-21,2024-08-26,5,523.0,368.2,0.296,259,1345,0.1626,0.0566,76,27984.97,0.2934,0.1166,False,True
CAMP00034,阿迪达斯,运动户外,泳装,阿迪达斯_0034,阿迪达斯复古泳装,大促联动,2024-08-21,2024-08-26,5,1117.0,871.7,0.22,70,373,0.3111,0.0543,20,17433.0,0.2857,0.0488,False,False
CAMP00034,阿迪达斯,运动户外,训练鞋,阿迪达斯_0068,阿迪达斯云感训练鞋,大促联动,2024-08-21,2024-08-26,5,755.0,573.7,0.24,339,30,0.3045,0.0802,2,1147.34,0.0059,0.053,False,False
CAMP00034,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0071,阿迪达斯减震冲锋衣,大促联动,2024-08-21,2024-08-26,5,483.0,284.3,0.411,776,359,0.2732,0.0706,25,7106.3,0.0322,0.0905,False,False
CAMP00034,阿迪达斯,运动户外,瑜伽服,阿迪达斯_0001,阿迪达斯经典瑜伽服,大促联动,2024-08-21,2024-08-26,5,244.0,184.3,0.245,330,16,0.3157,0.0664,1,184.31,0.003,0.0794,False,False
CAMP00034,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0050,阿迪达斯都市冲锋衣,大促联动,2024-08-21,2024-08-26,5,516.0,322.5,0.375,462,40,0.3476,0.0847,3,967.39,0.0065,0.066,False,False
CAMP00034,阿迪达斯,运动户外,训练鞋,阿迪达斯_0043,阿迪达斯百搭训练鞋,大促联动,2024-08-21,2024-08-26,5,396.0,328.3,0.26,561,686,0.3174,0.035,24,7879.05,0.0428,0.0938,True,False
CAMP00034,阿迪达斯,运动户外,羽绒服,阿迪达斯_0003,阿迪达斯减震羽绒服,大促联动,2024-08-21,2024-08-26,5,1096.0,776.8,0.291,450,2655,0.3442,0.0676,179,139055.84,0.3978,0.0779,False,False
CAMP00034,阿迪达斯,运动户外,运动裤,阿迪达斯_0033,阿迪达斯暖阳运动裤,大促联动,2024-08-21,2024-08-26,5,845.0,510.9,0.395,184,1577,0.2905,0.0777,122,62334.53,0.663,0.0979,False,False
CAMP00034,阿迪达斯,运动户外,登山鞋,阿迪达斯_0084,阿迪达斯百搭登山鞋,大促联动,2024-08-21,2024-08-26,5,781.0,640.3,0.268,141,17,0.3661,0.0336,0,0.0,0.0,0.1074,True,False
CAMP00034,阿迪达斯,运动户外,泳装,阿迪达斯_0039,阿迪达斯户外款泳装,大促联动,2024-08-21,2024-08-26,5,1158.0,757.2,0.346,435,5192,0.3611,0.0907,471,356622.26,1.0,0.0696,False,False
CAMP00034,阿迪达斯,运动户外,冲锋衣,阿迪达斯_0051,阿迪达斯微风冲锋衣,大促联动,2024-08-21,2024-08-26,5,196.0,109.3,0.443,696,263,0.3385,0.0963,25,2731.62,0.0359,0.1036,False,False
CAMP00034,阿迪达斯,运动户外,户外凉鞋,阿迪达斯_0081,阿迪达斯限定户外凉鞋,大促联动,2024-08-21,2024-08-26,5,1089.0,801.5,0.264,112,310,0.2562,0.071,22,17632.26,0.1964,0.0936,False,False
CAMP00034,阿迪达斯,运动户外,训练鞋,阿迪达斯_0042,阿迪达斯轻氧训练鞋,大促联动,2024-08-21,2024-08-26,5,523.0,339.5,0.351,435,177,0.3416,0.0716,12,4074.23,0.0276,0.0731,False,False
